       0.0010000000000000   4.5592709875081823e+36
       0.0021000000000000   4.5592679787803344e+36
       0.0033100000000000   4.5592641677609314e+36
       0.0046410000000000   4.5592594443573649e+36
       0.0061051000000000   4.5592539535177522e+36
       0.0077156100000000   4.5592478179189419e+36
       0.0094871710000000   4.5592411043568208e+36
       0.0114358881000000   4.5592338450396420e+36
       0.0135794769100000   4.5592260518089555e+36
       0.0159374246010000   4.5592177238853967e+36
       0.0185311670611000   4.5592088521194001e+36
       0.0213842837672100   4.5591994214050980e+36
       0.0245227121439310   4.5591894120990456e+36
       0.0279749833583241   4.5591788008771792e+36
       0.0317724816941565   4.5591675612594602e+36
       0.0359497298635722   4.5591556639307015e+36
       0.0405447028499294   4.5591430769294354e+36
       0.0455991731349224   4.5591297657497380e+36
       0.0511590904484146   4.5591156933821251e+36
       0.0572749994932561   4.5591008203107088e+36
       0.0640024994425817   4.5590851044773198e+36
       0.0714027493868398   4.5590685012199311e+36
       0.0795430243255238   4.5590509631898761e+36
       0.0884973267580762   4.5590324402507876e+36
       0.0983470594338839   4.5590128793618172e+36
       0.1091817653772723   4.5589922244454515e+36
       0.1210999419149995   4.5589704162420228e+36
       0.1342099361064995   4.5589473921488985e+36
       0.1486309297171494   4.5589230860473616e+36
       0.1644940226888644   4.5588970288539850e+36
       0.1819434249577508   4.5588695423692125e+36
       0.2011377674535259   4.5588405481169150e+36
       0.2222515441988785   4.5588099632798417e+36
       0.2454766986187664   4.5587777004445381e+36
       0.2710243684806430   4.5587436673289380e+36
       0.2991268053287074   4.5587077664904191e+36
       0.3300394858615782   4.5586698950273214e+36
       0.3640434344477360   4.5586299442053656e+36
       0.4014477778925096   4.5585877991378924e+36
       0.4425925556817606   4.5585433383886192e+36
       0.4878518112499368   4.5584964335599685e+36
       0.5376369923749305   4.5584469488502398e+36
       0.5924006916124236   4.5583947405781439e+36
       0.6526407607736660   4.5583396566713144e+36
       0.7189048368510326   4.5582815361163861e+36
       0.7917953205361359   4.5582202083669433e+36
       0.8719748525897495   4.5581554927048564e+36
       0.9601723378487246   4.5580871975527829e+36
       1.0571895716335971   4.5580151197289050e+36
       1.1639085287969568   4.5579390436478022e+36
       1.2812993816766527   4.5578587404502183e+36
       1.4104293198443181   4.5577739670639176e+36
       1.5524722518287501   4.5576844651891514e+36
       1.7087194770116254   4.5575899601929697e+36
       1.8805914247127882   4.5574901599143755e+36
       2.0696505671840670   4.5573847533652738e+36
       2.2776156239024741   4.5572734093173330e+36
       2.5063771862927218   4.5571557747626985e+36
       2.7580149049219944   4.5570314732415796e+36
       3.0348163954141940   4.5569001030167039e+36
       3.3392980349556138   4.5567612350792821e+36
       3.6742278384511757   4.5566144109785064e+36
       4.0426506222962937   4.5564591404431785e+36
       4.4479156845259231   4.5562948987848440e+36
       4.8937072529785155   4.5561211240609781e+36
       5.3840779782763679   4.5559372139635268e+36
       5.9234857761040054   4.5557425224149954e+36
       6.5168343537144064   4.5555363558351096e+36
       7.1695177890858481   4.5553179690543083e+36
       7.8874695679944340   4.5550865608163432e+36
       8.6772165247938773   4.5548412688610527e+36
       9.5459381772732659   4.5545811644935867e+36
      10.5015319950005939   4.5543052466428542e+36
      11.5526851945006541   4.5540124353012258e+36
      12.7089537139507200   4.5537015643256727e+36
      13.9808490853457936   4.5533713734910138e+36
      15.3799339938803747   4.5530204997435493e+36
      16.9189273932684152   4.5526474675660848e+36
      18.6118201325952590   4.5522506783330449e+36
      20.4740021458547865   4.5518283985895203e+36
      22.5224023604402674   4.5513787471110641e+36
      24.7756425964842961   4.5508996805888162e+36
      27.2542068561327291   4.5503889778893029e+36
      29.9806275417460029   4.5498442226080647e+36
      32.9796902959206051   4.5492627838317125e+36
      36.2786593255126704   4.5486417948864855e+36
      39.9075252580639415   4.5479781298684325e+36
      43.8992777838703390   4.5472683777119093e+36
      48.2902055622573769   4.5465088135456746e+36
      53.1202261184831173   4.5456953670830346e+36
      58.4332487303314352   4.5448235877183456e+36
      64.2775736033645870   4.5438886060033018e+36
      70.7063309637010491   4.5428850911315263e+36
      77.7779640600711559   4.5418072041014603e+36
      85.5567604660782735   4.5406485460593188e+36
      94.1134365126861070   4.5394021013626274e+36
     103.5257801639547210   4.5380601749613215e+36
     113.8793581803502093   4.5366143234464249e+36
     125.2682939983852464   4.5350552792932757e+36
     137.7961233982237843   4.5333728675955243e+36
     151.5767357380461817   4.5315559146453317e+36
     166.7354093118508160   4.5295921477420343e+36
     183.4099502430359223   4.5274680853028906e+36
     201.7519452673395222   4.5251689166967723e+36
     221.9281397940735019   4.5226783705702706e+36
     244.1219537734808682   4.5199785713268435e+36
     268.5351491508289996   4.5170498820918730e+36
     295.3896640659119157   4.5138707338300810e+36
     324.9296304725031064   4.5104174389708153e+36
     357.4235935197534673   4.5066639890871492e+36
     393.1669528717288244   4.5025818348387739e+36
     432.4846481589017344   4.4981396477897607e+36
     475.7341129747919695   4.4933030632894224e+36
     523.3085242722712565   4.4880344052822952e+36
     575.6403766994984608   4.4822923948624073e+36
     633.2054143694483628   4.4760318517686545e+36
     696.5269558063932891   4.4692034084150667e+36
     766.1806513870326398   4.4617532752325892e+36
     842.7997165257359029   4.4536231035946972e+36
     927.0806881783095150   4.4447498973716132e+36
    1019.7897569961405679   4.4350658663381063e+36
    1121.7697326957547830   4.4244993349277077e+36
    1233.9477059653302149   4.4129771303060770e+36
    1357.3434765618633264   4.4004273850128752e+36
    1493.0788242180497036   4.3867819580383310e+36
    1642.3877066398547413   4.3719763533751308e+36
    1806.6274773038403509   4.3559498690551313e+36
    1987.2912250342244533   4.3386387364395912e+36
    2186.0213475376472161   4.3198617224387373e+36
    2404.6244822914122778   4.2990594250242957e+36
    2645.0879305205535275   4.2760788781375392e+36
    2909.5977235726090839   4.2509891899034519e+36
    3200.5584959298703325   4.2237037435759281e+36
    3520.6153455228577513   4.1941037996825907e+36
    3872.6778800751435483   4.1620682956483257e+36
    4259.9466680826581069   4.1274855380137663e+36
    4685.9423348909240303   4.0902628680691594e+36
    5154.5375683800166371   4.0503349136955100e+36
    5669.9923252180187774   4.0076679196456082e+36
    6236.9925577398207679   3.9622553993990763e+36
    6860.6928135138032303   3.9141004581055162e+36
    7546.7630948651840299   3.8631870150329196e+36
    8301.4404043517024547   3.8094609004552426e+36
    9131.5854447868732677   3.7528600572831365e+36
   10044.7449892655622534   3.6934148209912334e+36
   11021.0671045952440181   3.6312472099261301e+36
   11997.2813728263918165   3.5679251794580500e+36
   12973.7625151850807015   3.5051865148041395e+36
   13950.2372898683970561   3.4436295894754078e+36
   14927.4257023432801361   3.3834563961870374e+36
   15904.4385361870481574   3.3247836252236064e+36
   16882.0087097029827419   3.2676120924755665e+36
   17859.8258367472772079   3.2119482965307617e+36
   18838.0439348738800618   3.1577670075487126e+36
   19816.6612602987261198   3.1050399370392027e+36
   20795.3670830167720851   3.0537430284144226e+36
   21774.0795366940219537   3.0038419744193114e+36
   22752.4451212036256038   2.9553087035008964e+36
   23731.0520073336410860   2.9080881756370118e+36
   24709.5657270412593789   2.8621523045660462e+36
   25688.6715028288817848   2.8174474935243501e+36
   26667.5963107044444769   2.7739589206056442e+36
   27647.1948750776537054   2.7316338982510377e+36
   28626.9063426745378820   2.6904554138016249e+36
   29607.0638449667021632   2.6503881792353517e+36
   30587.4235560562774481   2.6114116834019868e+36
   31567.6121534067315224   2.5735091039619026e+36
   32547.5461030803926405   2.5366596215223622e+36
   33527.5204644558616565   2.5008382296324044e+36
   34507.6595897992592654   2.4660257075782320e+36
   35487.8811671243965975   2.4322085588211848e+36
   36468.7251780589940608   2.3993668954299321e+36
   37449.4942668350122403   2.3675001166550206e+36
   38430.7859336442925269   2.3365928378902661e+36
   39412.1761476143947220   2.3066445587350205e+36
   40394.0470710995141417   2.2776483371047440e+36
   41376.1910517177602742   2.2496055761450567e+36
   42358.6524183783330955   2.2225178314827965e+36
   43341.3277784172751126   2.1963901782497237e+36
   44324.0420371080690529   2.1712305752974737e+36
   45306.5533723414628184   2.1470495228809740e+36
   46289.0448491725401254   2.1238587475030298e+36
   47271.6748186934128171   2.1016746351867573e+36
   48254.3779977760714246   2.0805178563569170e+36
   49237.4723908533196663   2.0604145880803116e+36
   50220.5325011995009845   2.0413942668897533e+36
   51203.9675957137224032   2.0234947407866106e+36
   52187.4464888228976633   2.0067564981618054e+36
   53171.2232232605456375   1.9912313680755997e+36
   54154.8655973018903751   1.9769723087467645e+36
   55138.6409555229474790   1.9640491559350756e+36
   56122.3272813862568000   1.9525360111439310e+36
   57106.2531716426019557   1.9425291244586427e+36
   58090.3096147630421910   1.9341323926933753e+36
   59074.6302396088067326   1.9274727510364060e+36
   60059.2499926246819086   1.9226964458354173e+36
   61043.8887063610891346   1.9199638173334461e+36
   62028.4804674052793416   1.9194688511472738e+36
   63013.2452746517737978   1.9214521977301667e+36
   63998.2018344531461480   1.9261908086105363e+36
   64982.9492842596228002   1.9339897002734092e+36
   65967.9700399019202450   1.9452641935405733e+36
   66953.1822610074450495   1.9604791908892394e+36
   67938.7240033023263095   1.9802126315439637e+36
   68924.9716207437013509   2.0051922017832108e+36
   69911.2839074039366096   2.0362087572851882e+36
   70897.9652113225602079   2.0743346122791358e+36
   71884.6383507573918905   2.1208159385920800e+36
   72871.1750604218977969   2.1772383367910396e+36
   73857.7312208767398261   2.2456509279113203e+36
   74844.1449975232681027   2.3286054522246053e+36
   75830.7362774592911592   2.4294997222874630e+36
   76817.3096911593311233   2.5526290556147317e+36
   77803.9275319529260742   2.7037212585678427e+36
   78790.5513878581841709   2.8903719729581787e+36
   79777.4542938933445839   3.1229835184068286e+36
   80764.7857260847958969   3.4157553300042174e+36
   81752.1868036471714731   3.7879935178242547e+36
   82739.7865850430971477   4.2671319274034779e+36
   83727.3403960983559955   4.8917300214463156e+36
   84715.0895237970398739   5.7178556167129180e+36
   85702.8790711521287449   6.8264369329937231e+36
   86690.8416002593003213   8.3369700539660492e+36
   87678.8145315156143624   1.0425565463801234e+37
   88667.0134659061441198   1.3356111826997969e+37
   89655.3557826169999316   1.7521758009805731e+37
   90643.7200707398151280   2.3509209254337003e+37
   91632.1458202275680378   3.2193451670329728e+37
   92620.6504173384164460   4.4869046932577892e+37
   93609.2482458980230149   6.3433273100372188e+37
   94597.7564863264997257   9.0624716418022998e+37
   95586.3799544361099834   1.3036594243695265e+38
   96574.9612006500829011   1.8814982712354062e+38
   97563.8098474781581899   2.7161286836251606e+38
   98552.5863854833150981   3.9107864554052147e+38
   99541.3862935188371921   5.6042509297411410e+38
  100530.0723172151774634   7.9792454380356689e+38
  101518.9228478963486850   1.1275197652808786e+39
  102507.9387052394449711   1.5799857920767295e+39
  103497.1294858839828521   2.1945211327422600e+39
  104486.2605845015204977   3.0202737162570471e+39
  105475.3872099853033433   4.1187170506071436e+39
  106464.8278271812741878   5.5662958780715382e+39
  107454.3227250034979079   7.4557121345453946e+39
  108444.1068898349039955   9.9003340422978147e+39
  109434.1008369990449864   1.3035655961701135e+40
  110424.1749823202262633   1.7022353166384262e+40
  111414.3333463511517039   2.2049864725225386e+40
  112404.6232447473012144   2.8339148502206701e+40
  113395.2984484649059596   3.6146966685937024e+40
  114386.0645009601284983   4.5761719812999938e+40
  115377.2532382135541411   5.7514926718525678e+40
  116368.3455318558117142   7.1765497547207247e+40
  117359.7508181997254724   8.8921433745870613e+40
  118351.4189380964380689   1.0942110442992593e+41
  119343.3426341214653803   1.3373645308897710e+41
  120335.5365104896918638   1.6236900519667071e+41
  121327.8787760062405141   1.9583927526884784e+41
  122320.7480354365543462   2.3470268588220782e+41
  123313.6742700647009769   2.7949226378540254e+41
  124307.0703950681636343   3.3077669063226054e+41
  125300.4736950794613222   3.8907258303942066e+41
  126294.2099468468804844   4.5491565510663943e+41
  127287.8611526751774363   5.2876338578627836e+41
  128281.8233278772386257   6.1108377207699123e+41
  129275.6612843859911663   7.0222782478710394e+41
  130269.7771609037299640   8.0254955463206635e+41
  131263.8166498347709421   9.1226133727410475e+41
  132258.1329442540591117   1.0315618364801391e+42
  133252.4628011375898495   1.1604963705859985e+42
  134247.0473136079963297   1.2990723919745610e+42
  135241.7252190532744862   1.4471515142252677e+42
  136236.5392252994643059   1.6045202209586331e+42
  137231.4566060948418453   1.7708559883751219e+42
  138226.4033332130638883   1.9457326816030974e+42
  139221.3566985831712373   2.1286392923710544e+42
  140216.3992190190183464   2.3189974229323175e+42
  141211.8456709017627873   2.5161941453037972e+42
  142207.2759346141538117   2.7194253447036090e+42
  143203.1809604414738715   2.9279859872378938e+42
  144198.8900849108467810   3.1409222426579890e+42
  145194.6079323808953632   3.3573990321083967e+42
  146189.9805184354772791   3.5764614328225468e+42
  147185.4889591313840356   3.7972968714846682e+42
  148180.8488477465580218   4.0189600826569513e+42
  149176.3480002922296990   4.2406229889937063e+42
  150171.9301126237260178   4.4614206669971036e+42
  151167.7048979763058014   4.6805519792432543e+42
  152164.0579207057890017   4.8973027631753279e+42
  153160.4319730196730234   5.1108502583593797e+42
  154157.2188143673411105   5.3205822044518326e+42
  155153.9071598421141971   5.5258038824692581e+42
  156150.9305886622751132   5.7260295433636867e+42
  157148.0624369015567936   5.9207385362729689e+42
  158145.4546963794855401   6.1095294988068746e+42
  159142.5850708367361221   6.2919791080866927e+42
  160139.9183764651243109   6.4678582254801677e+42
  161137.0478715325007215   6.6368897420272898e+42
  162134.3586140753759537   6.7989512784324900e+42
  163131.7587603609717917   6.9539199578311963e+42
  164129.3385053356178105   7.1017451183515546e+42
  165127.2794220835494343   7.2424294880153879e+42
